2014,1,303.0,177,Bobcat Robotics,South Windsor,Connecticut,True,0,12,16,30.0,5,63.0,20,16,30.0,0,66.0,42,42,90.0,0,174.0
2014,2,303.0,195,CyberKnights,Southington,Connecticut,True,0,22,16,0.0,5,43.0,20,16,30.0,5,71.0,66,48,60.0,15,189.0
2014,3,289.0,230,Gaelhawks,Shelton,Connecticut,True,0,12,10,30.0,5,57.0,12,14,20.0,0,46.0,54,42,90.0,0,186.0
2014,4,284.0,558,Elm City Robo Squad,New Haven,Connecticut,True,0,12,15,0.0,5,32.0,14,16,30.0,15,75.0,54,48,60.0,15,177.0
2014,5,259.0,78,AIR STRIKE,Newport,Rhode Island,True,0,20,16,0.0,10,46.0,20,15,30.0,10,75.0,39,39,30.0,30,138.0
2014,6,256.0,3467,Windham Windup,Windham,New Hampshire,True,0,18,14,30.0,10,72.0,22,16,30.0,8,76.0,48,36,0.0,24,108.0
2014,7,225.0,1519,Mechanical Mayhem,Bedford,New Hampshire,True,0,14,15,20.0,5,54.0,22,16,20.0,8,66.0,54,36,0.0,15,105.0
2014,8,223.0,4055,NRG,Winchester,Connecticut,True,0,12,2,0.0,0,14.0,20,14,20.0,5,59.0,36,9,90.0,15,150.0
2014,9,202.0,716,Who'sCTEKS,Falls Village,Connecticut,False,0,20,16,10.0,5,51.0,16,12,0.0,0,28.0,54,39,30.0,0,123.0
2014,10,196.0,131,CHAOS,Manchester,New Hampshire,False,0,16,15,20.0,5,56.0,18,16,20.0,5,59.0,48,33,0.0,0,81.0
2014,11,190.0,228,GUS Robotics,Meriden,Connecticut,True,0,20,15,0.0,8,43.0,12,12,0.0,0,24.0,48,30,30.0,15,123.0
2014,12,186.0,2168,Aluminum Falcons,Groton,Connecticut,False,0,16,12,0.0,5,33.0,16,16,20.0,5,57.0,30,21,30.0,15,96.0
2014,13,183.0,5122,robOTies,Old Town,Maine,True,10,14,12,20.0,0,46.0,14,14,0.0,0,28.0,36,3,60.0,0,99.0
2014,14,182.0,811,Wild Cards,Nashua,New Hampshire,True,0,12,9,0.0,10,31.0,12,5,20.0,0,37.0,42,12,30.0,30,114.0
2014,15,178.0,2067,Apple Pi,Guilford,Connecticut,True,0,18,14,10.0,0,42.0,16,15,10.0,5,46.0,36,24,0.0,30,90.0
2014,16,177.0,125,NUTRONs,Boston,Massachusetts,True,0,10,12,0.0,0,22.0,18,15,30.0,5,68.0,42,45,0.0,0,87.0
2014,17,176.0,1153,Timberwolves,Walpole,Massachusetts,True,0,10,0,0.0,5,15.0,16,13,10.0,5,44.0,57,45,0.0,15,117.0
2014,18,174.0,58,The Riot Crew,South Portland,Maine,True,0,15,14,30.0,5,64.0,10,13,10.0,5,38.0,42,15,0.0,15,72.0
2014,19,165.0,3525,The Nuts & Bolts of Fury,Waterbury,Connecticut,True,0,14,12,0.0,5,31.0,16,11,0.0,5,32.0,42,30,30.0,0,102.0
2014,20,153.0,2648,Infinite Loop,Oakland,Maine,True,0,15,12,0.0,8,35.0,16,12,20.0,10,58.0,30,0,0.0,30,60.0
2014,21,147.0,176,Aces High,Windsor Locks,Connecticut,True,0,22,16,20.0,5,63.0,18,15,10.0,5,48.0,36,0,0.0,0,36.0
2014,22,147.0,175,Buzz Robotics,Enfield,Connecticut,True,0,16,14,10.0,0,40.0,20,15,10.0,5,50.0,24,33,0.0,0,57.0
2014,23,146.0,3930,SMART  Spruce Mountain Area Robotics Team,Jay,Maine,False,0,14,8,0.0,13,35.0,10,2,20.0,10,42.0,39,0,0.0,30,69.0
2014,24,141.0,133,B.E.R.T.,Standish,Maine,True,0,16,13,10.0,5,44.0,20,15,20.0,0,55.0,42,0,0.0,0,42.0
2014,25,141.0,172,Northern Force,Falmouth,Maine,False,0,14,11,10.0,5,40.0,12,4,10.0,0,26.0,48,27,0.0,0,75.0
2014,26,140.0,2877,LigerBots,Newton,Massachusetts,True,0,14,6,30.0,5,55.0,16,14,20.0,5,55.0,30,0,0.0,0,30.0
2014,27,136.0,319,Big Bad Bob,Alton,New Hampshire,True,0,19,15,10.0,5,49.0,16,13,10.0,0,39.0,48,0,0.0,0,48.0
2014,28,134.0,1735,Green Reapers,Worcester,Massachusetts,True,0,12,10,0.0,5,27.0,16,11,0.0,8,35.0,48,0,0.0,24,72.0
2014,29,130.0,237,Black Magic Robotics,Watertown,Connecticut,False,0,14,13,20.0,5,52.0,16,15,0.0,5,36.0,42,0,0.0,0,42.0
2014,30,127.0,1073,The Force Team,Hollis,New Hampshire,False,0,13,8,0.0,5,26.0,10,13,10.0,5,38.0,45,18,0.0,0,63.0
2014,31,126.0,4473,Delta Prime Robotics,Farmingdale,Maine,False,5,8,4,10.0,0,22.0,16,11,30.0,0,57.0,42,0,0.0,0,42.0
2014,32,118.0,138,Entropy,Amherst,New Hampshire,False,0,24,16,30.0,5,75.0,20,11,0.0,0,31.0,12,0,0.0,0,12.0
2014,33,118.0,1100,Inverse Polarity,Northborough/Southborough,Massachusetts,False,0,10,0,0.0,5,15.0,18,14,10.0,10,52.0,36,0,0.0,15,51.0
2014,34,117.0,4564,Orange Chaos,Brewer,Maine,False,5,18,15,10.0,5,48.0,10,10,0.0,5,25.0,39,0,0.0,0,39.0
2014,35,116.0,4908,Duxbury Dragons,Duxbury,Massachusetts,False,10,10,5,10.0,5,30.0,12,10,10.0,8,40.0,36,0,0.0,0,36.0
2014,36,113.0,1058,PVC Pirates,Londonderry,New Hampshire,False,0,9,13,0.0,5,27.0,16,12,0.0,10,38.0,21,27,0.0,0,48.0
2014,37,111.0,1991,Dragons,Hartford,Connecticut,False,0,14,10,30.0,0,54.0,16,13,10.0,0,39.0,18,0,0.0,0,18.0
2014,38,111.0,166,Chop Shop,Merrimack,New Hampshire,False,0,14,12,10.0,5,41.0,14,9,0.0,5,28.0,42,0,0.0,0,42.0
2014,39,105.0,2064,The Panther Project,Middlebury,Connecticut,False,0,12,4,20.0,0,36.0,14,8,0.0,5,27.0,42,0,0.0,0,42.0
2014,40,105.0,178,The 2nd Law Enforcers,Farmington,Connecticut,False,0,12,9,10.0,5,36.0,16,13,10.0,0,39.0,30,0,0.0,0,30.0
2014,41,105.0,4048,Redshift,Westborough,Massachusetts,False,0,14,14,0.0,0,28.0,18,14,10.0,5,47.0,24,6,0.0,0,30.0
2014,42,102.0,4909,Bionics,Billerica,Massachusetts,False,10,12,10,0.0,13,35.0,16,14,0.0,0,30.0,12,0,0.0,15,27.0
2014,43,97.0,4761,The Robockets,Reading,Massachusetts,False,5,12,2,30.0,0,44.0,10,8,0.0,0,18.0,30,0,0.0,0,30.0
2014,44,96.0,999,MechaRAMS,Cheshire,Connecticut,False,0,6,1,30.0,0,37.0,14,9,0.0,0,23.0,36,0,0.0,0,36.0
2014,45,96.0,69,HYPER,Quincy,Massachusetts,False,0,12,4,0.0,0,16.0,16,14,20.0,0,50.0,30,0,0.0,0,30.0
2014,46,96.0,246,Overclocked,Boston,Massachusetts,False,0,16,10,0.0,0,26.0,20,15,0.0,5,40.0,30,0,0.0,0,30.0
2014,47,95.0,236,Techno-Ticks,Old Lyme,Connecticut,True,0,16,13,20.0,5,54.0,18,13,10.0,0,41.0
2014,48,94.0,1517,AMP'D UP,Concord,New Hampshire,False,0,16,13,10.0,0,39.0,18,13,0.0,0,31.0,24,0,0.0,0,24.0
2014,49,90.0,4925,The Resistance,Wolfeboro,New Hampshire,True,10,10,10,0.0,0,20.0,16,12,0.0,8,36.0,0,0,0.0,24,24.0
2014,50,87.0,61,The Intimidators,Upton,Massachusetts,False,0,14,9,0.0,5,28.0,14,12,10.0,5,41.0,18,0,0.0,0,18.0
2014,51,87.0,4958,Robocats,Langdon,New Hampshire,False,10,16,12,10.0,0,38.0,10,0,0.0,5,15.0,24,0,0.0,0,24.0
2014,52,86.0,3461,Operation PEACCE Robotics,Bristol,Connecticut,False,0,8,7,0.0,5,20.0,16,11,10.0,5,42.0,24,0,0.0,0,24.0
2014,53,85.0,190,Gompei and the H.E.R.D.,Worcester,Massachusetts,True,0,14,11,30.0,0,55.0,14,11,0.0,5,30.0
2014,54,81.0,2084,Robots by the C,Manchester,Massachusetts,False,0,12,6,10.0,5,33.0,14,11,0.0,5,30.0,18,0,0.0,0,18.0
2014,55,80.0,5112,The Gongoliers,Foster and Glocester ,Rhode Island,False,10,12,5,0.0,5,22.0,18,12,10.0,8,48.0
2014,56,77.0,1099,DiscoTechs,Brookfield,Connecticut,False,0,8,8,10.0,5,31.0,16,12,0.0,0,28.0,18,0,0.0,0,18.0
2014,57,76.0,4905,Andromeda One,Ayer,Massachusetts,True,10,16,10,0.0,8,34.0,8,0,0.0,0,8.0,0,0,0.0,24,24.0
2014,58,74.0,5129,Digital Devils,Plainville,Connecticut,False,10,8,0,0.0,5,13.0,12,1,30.0,8,51.0
2014,59,70.0,4555,Sprocketology,Skowhegan,Maine,False,5,8,3,30.0,0,41.0,8,6,10.0,0,24.0
2014,60,68.0,5000,Hammerheads,Hingham,Massachusetts,False,10,10,0,0.0,0,10.0,12,1,30.0,5,48.0
2014,61,62.0,663,Robonauts,Whitinsville,Massachusetts,False,0,8,3,10.0,0,21.0,10,1,30.0,0,41.0
2014,62,61.0,1699,Robocats,Colchester,Connecticut,False,0,10,7,30.0,0,47.0,8,6,0.0,0,14.0
2014,63,59.0,3323,Potential Energy,Litchfield,New Hampshire,False,0,9,1,30.0,0,40.0,10,9,0.0,0,19.0
2014,64,59.0,348,Norwell Robotics,Norwell,Massachusetts,False,0,10,5,10.0,0,25.0,16,13,0.0,5,34.0
2014,65,58.0,3499,River's Edge Robotics,Durham,New Hampshire,False,0,14,11,0.0,0,25.0,10,3,20.0,0,33.0
2014,66,58.0,213,The Dirty Birds,Keene,New Hampshire,False,0,16,15,10.0,0,41.0,12,5,0.0,0,17.0
2014,67,57.0,1350,The Rambots,Providence,Rhode Island,False,0,18,15,10.0,0,43.0,8,6,0.0,0,14.0
2014,68,57.0,126,Gael Force,Clinton,Massachusetts,True,0,12,7,0.0,5,24.0,16,12,0.0,5,33.0
2014,69,56.0,5163,The Aluminum Warriors,Hopkinton,Massachusetts,False,10,12,0,0.0,0,12.0,8,1,20.0,5,34.0
2014,70,56.0,3718,Junkyard Battalion,New Britain,Connecticut,False,0,14,9,10.0,0,33.0,14,9,0.0,0,23.0
2014,71,55.0,885,Ro-bovines,Randolph Center,Vermont,False,0,12,5,0.0,0,17.0,12,16,10.0,0,38.0
2014,72,55.0,5265,Radical Impact,Portland,Maine,False,10,9,0,0.0,5,14.0,10,11,10.0,0,31.0
2014,73,52.0,1922,Oz-Ram,Contoocook,New Hampshire,False,0,14,10,0.0,0,24.0,12,11,0.0,5,28.0
2014,74,52.0,3958,Schrodinger's Cat,Boston,Massachusetts,False,0,12,7,0.0,5,24.0,14,9,0.0,5,28.0
2014,75,51.0,1761,STEAMpunk Tigers,Lynn,Massachusetts,False,0,14,11,0.0,0,25.0,12,4,10.0,0,26.0
2014,76,51.0,95,Grasshoppers,White River Junction,Vermont,False,0,14,12,0.0,0,26.0,10,10,0.0,5,25.0
2014,77,51.0,3451,The ANOMALY,Sanford,Maine,False,0,13,6,0.0,0,19.0,18,14,0.0,0,32.0
2014,78,50.0,1124,UberBots,Avon,Connecticut,False,0,8,0,0.0,5,13.0,14,3,20.0,0,37.0
2014,79,50.0,2423,The KwarQs,Watertown,Massachusetts,False,0,8,8,0.0,0,16.0,16,13,0.0,5,34.0
2014,80,49.0,97,Bionic Beef,Cambridge,Massachusetts,False,0,13,11,10.0,0,34.0,10,5,0.0,0,15.0
2014,81,49.0,839,Rosie Robotics,Agawam,Massachusetts,False,0,12,7,0.0,0,19.0,8,2,10.0,10,30.0
2014,82,49.0,509,Red Storm,Bedford,New Hampshire,False,0,13,0,0.0,0,13.0,18,13,0.0,5,36.0
2014,83,49.0,4906,The Collective,Waterville,Maine,False,10,10,3,0.0,5,18.0,8,8,0.0,5,21.0
2014,84,48.0,501,The PowerKnights,Manchester,New Hampshire,False,0,9,0,0.0,5,14.0,14,10,10.0,0,34.0
2014,85,48.0,1071,Team MAX,Wolcott,Connecticut,False,0,16,10,0.0,5,31.0,14,3,0.0,0,17.0
2014,86,47.0,3466,VIKINGS ROBOTICS,Westford,Massachusetts,False,0,6,0,0.0,0,6.0,18,13,10.0,0,41.0
2014,87,47.0,3566,Gone Fishin',Southborough,Massachusetts,False,0,14,9,0.0,0,23.0,10,4,10.0,0,24.0
2014,88,47.0,4034,Pelham πthons Team 4034,Pelham,New Hampshire,False,0,16,14,0.0,5,35.0,12,0,0.0,0,12.0
2014,89,46.0,3597,Robo-Rangers,Kittery,Maine,False,0,6,1,20.0,0,27.0,10,9,0.0,0,19.0
2014,90,46.0,3280,Rhode Rebels,Providence,Rhode Island,False,0,12,2,10.0,0,24.0,10,7,0.0,5,22.0
2014,91,46.0,467,Colonials,Shrewsbury,Massachusetts,False,0,10,0,0.0,5,15.0,14,12,0.0,5,31.0
2014,92,45.0,3479,crimson tide,everett,Massachusetts,False,0,14,10,0.0,0,24.0,12,9,0.0,0,21.0
2014,93,44.0,121,Rhode Warriors,Middletown,Rhode Island,False,0,10,3,10.0,0,23.0,12,9,0.0,0,21.0
2014,94,44.0,157,AZTECHS,Marlborough,Massachusetts,False,0,14,0,0.0,5,19.0,8,7,10.0,0,25.0
2014,95,43.0,1687,Highlander Robotics,Worcester,Massachusetts,False,0,10,2,10.0,0,22.0,8,8,0.0,5,21.0
2014,96,43.0,181,Birds Of Prey,Hartford,Connecticut,False,0,14,11,0.0,0,25.0,12,6,0.0,0,18.0
2014,97,42.0,1786,The Robotics Team,Dublin,New Hampshire,False,0,12,2,20.0,0,34.0,8,0,0.0,0,8.0
2014,98,42.0,1768,Nashoba Robotics,Bolton,Massachusetts,False,0,10,4,0.0,0,14.0,14,4,10.0,0,28.0
2014,99,42.0,2370,IBOTS,Rutland,Vermont,False,0,8,0,0.0,5,13.0,16,13,0.0,0,29.0
2014,100,40.0,4546,Shockwave,Dover,New Hampshire,False,5,10,0,0.0,8,18.0,12,5,0.0,0,17.0
2014,101,40.0,5142,Robo Dominators,West Haven,Connecticut,False,10,10,0,0.0,8,18.0,12,0,0.0,0,12.0
2014,102,39.0,2836,Team Beta,Woodbury,Connecticut,False,0,6,0,0.0,0,6.0,10,3,20.0,0,33.0
2014,103,39.0,3623,TerrorBots,Leominster,Massachusetts,False,0,8,9,0.0,0,17.0,12,10,0.0,0,22.0
2014,104,38.0,155,The TechnoNuts,Berlin,Connecticut,False,0,8,0,0.0,0,8.0,14,11,0.0,5,30.0
2014,105,38.0,3654,TechTigers,Middletown,Connecticut,False,0,10,0,0.0,5,15.0,14,9,0.0,0,23.0
2014,106,38.0,5286,Trojonix,Saco,Maine,False,10,10,0,0.0,8,18.0,10,0,0.0,0,10.0
2014,107,37.0,4628,Sintian Robotics,Hamden,Connecticut,False,5,8,10,0.0,0,18.0,14,0,0.0,0,14.0
2014,108,36.0,571,Team Paragon,Windsor,Connecticut,False,0,6,11,0.0,5,22.0,14,0,0.0,0,14.0
2014,109,35.0,3236,TRIFORCE,Franklin,Massachusetts,False,0,14,9,0.0,0,23.0,12,0,0.0,0,12.0
2014,110,33.0,3719,STEM Whalers,New London ,Connecticut,False,0,8,1,0.0,0,9.0,15,9,0.0,0,24.0
2014,111,33.0,2876,Devilbotz,Burlington,Massachusetts,False,0,12,3,0.0,0,15.0,12,6,0.0,0,18.0
2014,112,32.0,1831,Screaming Eagles,Gilford,New Hampshire,False,0,10,14,0.0,0,24.0,8,0,0.0,0,8.0
2014,113,32.0,3464,Sim-City,Simsbury,Connecticut,False,0,8,0,0.0,0,8.0,14,10,0.0,0,24.0
2014,114,30.0,4557,FullMetal Falcons,Middletown,Connecticut,False,5,10,0,0.0,0,10.0,10,0,0.0,5,15.0
2014,115,29.0,88,TJ²,Bridgewater,Massachusetts,False,0,12,0,0.0,0,12.0,12,0,0.0,5,17.0
2014,116,28.0,4176,Iron Tigers,North Easton,Massachusetts,True,0,10,4,0.0,0,14.0,12,2,0.0,0,14.0
2014,117,28.0,5347,Gryphons,Weston,Massachusetts,False,10,8,0,0.0,0,8.0,10,0,0.0,0,10.0
2014,118,26.0,3634,Spark City,Bridgeport,Connecticut,False,0,8,0,0.0,0,8.0,6,2,10.0,0,18.0
2014,119,26.0,4929,Maroon Monsoon,Haverhill,Massachusetts,False,10,10,0,0.0,0,10.0,6,0,0.0,0,6.0
2014,120,25.0,2170,Galvanized Guardians,Glastonbury,Connecticut,False,0,8,6,0.0,0,14.0,6,5,0.0,0,11.0
2014,121,24.0,2079,4H ALARM Robotics,Franklin,Massachusetts,False,0,8,8,0.0,0,16.0,8,0,0.0,0,8.0
2014,122,24.0,1247,Blood. Sweat. and Gears,North Sutton,New Hampshire,False,0,14,0,0.0,0,14.0,10,0,0.0,0,10.0
2014,123,24.0,1965,Firebirds,Allston,Massachusetts,False,0,10,0,0.0,0,10.0,14,0,0.0,0,14.0
2014,124,24.0,4311,Swampscott Currents,Swampscott,Massachusetts,False,0,12,0,0.0,0,12.0,12,0,0.0,0,12.0
2014,125,24.0,3555,Aluminati,Storrs Mansfield,Connecticut,False,0,12,0,0.0,0,12.0,12,0,0.0,0,12.0
2014,126,24.0,3609,Duct Tape Dragons,Portland,Maine,False,0,12,0,0.0,0,12.0,12,0,0.0,0,12.0
2014,127,24.0,1721,Tidal Force,Concord,New Hampshire,False,0,12,0,0.0,0,12.0,12,0,0.0,0,12.0
2014,128,24.0,4987,MegaRams,Worcester,Massachusetts,False,10,9,0,0.0,5,14.0
2014,129,24.0,4474,Silver Circuit,Kingston,Massachusetts,False,5,6,0,0.0,0,6.0,8,0,0.0,5,13.0
2014,130,23.0,238,Crusaders,Manchester,New Hampshire,False,0,12,0,0.0,0,12.0,6,0,0.0,5,11.0
2014,131,23.0,1973,Burning Tiger   #1973,Boston,Massachusetts,False,0,6,0,0.0,5,11.0,12,0,0.0,0,12.0
2014,132,23.0,2342,Team Phoenix,Nashua,New Hampshire,False,0,12,0,0.0,0,12.0,6,0,0.0,5,11.0
2014,133,22.0,2713,iRaiders,Melrose,Massachusetts,False,0,12,0,0.0,0,12.0,10,0,0.0,0,10.0
2014,134,21.0,4572,BArlow RobAutics,Redding,Connecticut,False,5,6,0,0.0,0,6.0,10,0,0.0,0,10.0
2014,135,21.0,3104,The Cyber Rams,Stamford,Connecticut,False,0,10,0,0.0,5,15.0,6,0,0.0,0,6.0
2014,136,21.0,3585,Rogue Robots of 4-H,Charlestown,New Hampshire,False,0,6,0,0.0,5,11.0,10,0,0.0,0,10.0
2014,137,20.0,4097,Devilbots,Northampton,Massachusetts,False,0,12,0,0.0,0,12.0,8,0,0.0,0,8.0
2014,138,19.0,4169,Warrior Robotics,Sudbury,Massachusetts,False,0,8,1,10.0,0,19.0
2014,139,19.0,2871,Beantown Botz,Roxbury,Massachusetts,False,0,7,0,0.0,0,7.0,12,0,0.0,0,12.0
2014,140,19.0,4796,Cyber Dragons,Hyde Park,Massachusetts,False,5,8,0,0.0,0,8.0,6,0,0.0,0,6.0
2014,141,18.0,3146,GRANBY GRUNTS,Granby,Connecticut,False,0,10,0,0.0,0,10.0,8,0,0.0,0,8.0
2014,142,18.0,2262,Robo-Panthers,Holliston,Massachusetts,False,0,10,0,0.0,0,10.0,8,0,0.0,0,8.0
2014,143,16.0,4041,Iron Tigers,Gardiner,Maine,False,0,10,0,0.0,0,10.0,6,0,0.0,0,6.0
2014,144,16.0,3182,Athena's Warriors,Hartford,Connecticut,False,0,8,0,0.0,0,8.0,8,0,0.0,0,8.0
2014,145,16.0,3205,Patriots,Concord,Massachusetts,False,0,8,0,0.0,0,8.0,8,0,0.0,0,8.0
2014,146,16.0,4042,Murphy's Lawyers,South China,Maine,False,0,8,0,0.0,0,8.0,8,0,0.0,0,8.0
2014,147,15.0,1277,The Robotomies,Groton,Massachusetts,False,0,13,0,0.0,0,13.0,2,0,0.0,0,2.0
2014,148,15.0,3780,Robot Unicorns,Providence,Rhode Island,False,0,4,0,0.0,0,4.0,11,0,0.0,0,11.0
2014,149,15.0,2621,Bucs,Bedford,Massachusetts,False,0,10,0,0.0,0,10.0,5,0,0.0,0,5.0
2014,150,15.0,3927,RAW-Robotics ,Weymouth,Massachusetts,False,0,5,0,0.0,0,5.0,10,0,0.0,0,10.0
2014,151,15.0,1757,Wolverines,Westwood,Massachusetts,False,0,5,0,0.0,0,5.0,10,0,0.0,0,10.0
2014,152,14.0,1027,Mechatronic Maniacs,West Springfield,Massachusetts,False,0,4,0,0.0,0,4.0,10,0,0.0,0,10.0
2014,153,14.0,1307,Robosaints,Dover,New Hampshire,False,0,6,0,0.0,0,6.0,8,0,0.0,0,8.0
2014,154,14.0,1289,Gearheadz,Lawrence,Massachusetts,False,0,8,0,0.0,0,8.0,6,0,0.0,0,6.0
2014,155,14.0,1740,Cyber Colonels,Ledyard,Connecticut,False,0,8,0,0.0,0,8.0,6,0,0.0,0,6.0
2014,156,14.0,1474,Titans,Tewksbury,Massachusetts,False,0,8,0,0.0,0,8.0,6,0,0.0,0,6.0
2014,157,12.0,2785,Prometheus,Kent,Connecticut,False,0,4,0,0.0,0,4.0,8,0,0.0,0,8.0
2014,158,12.0,4151,SCRAP 4151,Weymouth,Massachusetts,False,0,4,0,0.0,0,4.0,8,0,0.0,0,8.0
2014,159,11.0,151,Tough Techs,Nashua,New Hampshire,False,0,5,0,0.0,0,5.0,6,0,0.0,0,6.0
2014,160,11.0,4793,OOBotics,old Orchard Beach,Maine,False,5,6,0,0.0,0,6.0
2014,161,10.0,1512,The Big Red,Concord,New Hampshire,False,0,10,0,0.0,0,10.0
2014,162,10.0,173,RAGE Robotics ⚙️,Tolland,Connecticut,False,0,6,0,0.0,0,6.0,4,0,0.0,0,4.0
